,Date,ticker,Open,Price,Volume,Daily PnL,Cumulative PnL
23,2019-09-03,AAPL,51.60749816894531,49.81869888305664,80092000,-73.62518310546875,-158.23745727539062
24,2019-09-04,AAPL,52.09749984741211,50.663944244384766,76752400,84.5245361328125,-73.71292114257812
25,2019-09-05,AAPL,53.0,51.65449523925781,95654800,99.05509948730469,25.342178344726562
26,2019-09-06,AAPL,53.51250076293945,51.649654388427734,77449200,-0.4840850830078125,24.85809326171875
27,2019-09-09,AAPL,53.709999084472656,51.87003707885742,109237600,22.03826904296875,46.8963623046875
28,2019-09-10,AAPL,53.46500015258789,52.4827880859375,127111600,61.27510070800781,108.17146301269531
29,2019-09-11,AAPL,54.51750183105469,54.151485443115234,177158400,166.86973571777344,275.04119873046875
30,2019-09-12,AAPL,56.20000076293945,54.0303840637207,128906800,-12.110137939453125,262.9310607910156
31,2019-09-13,AAPL,55.0,52.97928237915039,159053200,-105.11016845703125,157.82089233398438
32,2019-09-16,AAPL,54.432498931884766,53.2578010559082,84632400,27.85186767578125,185.67276000976562
33,2019-09-17,AAPL,54.9900016784668,53.45156478881836,73274800,19.376373291015625,205.04913330078125
34,2019-09-18,AAPL,55.26499938964844,53.95288848876953,101360000,50.13236999511719,255.18150329589844
35,2019-09-19,AAPL,55.502498626708984,53.5145149230957,88242400,-43.83735656738281,211.34414672851562
36,2019-09-20,AAPL,55.345001220703125,52.73224639892578,221652400,-78.22685241699219,133.11729431152344
37,2019-09-23,AAPL,54.73749923706055,52.972007751464844,76662000,23.97613525390625,157.0934295654297
38,2019-09-24,AAPL,55.25749969482422,52.72014617919922,124763200,-25.1861572265625,131.9072723388672
39,2019-09-25,AAPL,54.63750076293945,53.53147888183594,87613600,81.13327026367188,213.04054260253906
40,2019-09-26,AAPL,55.0,53.25537109375,75334000,-27.61077880859375,185.4297637939453
41,2019-09-27,AAPL,55.1349983215332,52.99624252319336,101408000,-25.912857055664062,159.51690673828125
42,2019-09-30,AAPL,55.224998474121094,54.243526458740234,103909600,124.7283935546875,284.24530029296875
43,2019-10-01,AAPL,56.26750183105469,54.393680572509766,139223200,15.015411376953125,299.2607116699219
44,2019-10-02,AAPL,55.76499938964844,53.03013610839844,138449200,-136.3544464111328,162.90626525878906
45,2019-10-03,AAPL,54.60749816894531,53.480621337890625,114426000,45.04852294921875,207.9547882080078
46,2019-10-04,AAPL,56.40999984741211,54.97977828979492,138478800,149.9156951904297,357.8704833984375
47,2019-10-07,AAPL,56.567501068115234,54.99188995361328,122306000,1.2111663818359375,359.08164978027344
48,2019-10-08,AAPL,56.45500183105469,54.34765625,111820000,-64.42337036132812,294.6582794189453
49,2019-10-09,AAPL,56.75749969482422,54.98463439941406,74770400,63.69781494140625,358.35609436035156
50,2019-10-10,AAPL,56.98249816894531,55.72572708129883,113013600,74.10926818847656,432.4653625488281
51,2019-10-11,AAPL,58.23749923706055,57.207942962646484,166795600,148.22158813476562,580.6869506835938
52,2019-10-14,AAPL,58.724998474121094,57.12559509277344,96427600,-8.234786987304688,572.4521636962891
53,2019-10-15,AAPL,59.09749984741211,56.99238967895508,87360000,-13.320541381835938,559.1316223144531
54,2019-10-16,AAPL,58.342498779296875,56.7623176574707,73903200,-23.0072021484375,536.1244201660156
55,2019-10-17,AAPL,58.772499084472656,56.98270034790039,67585200,22.03826904296875,558.1626892089844
56,2019-10-18,AAPL,58.647499084472656,57.25638198852539,97433600,27.3681640625,585.5308532714844
57,2019-10-21,AAPL,59.380001068115234,58.249359130859375,87247200,99.29771423339844,684.8285675048828
58,2019-10-22,AAPL,60.290000915527344,58.11616134643555,82293600,-13.319778442382812,671.5087890625
59,2019-10-23,AAPL,60.525001525878906,58.89601135253906,75828800,77.98500061035156,749.4937896728516
60,2019-10-24,AAPL,61.127498626708984,58.99288558959961,69275200,9.687423706054688,759.1812133789062
61,2019-10-25,AAPL,60.790000915527344,59.71946716308594,73477200,72.65815734863281,831.8393707275391
62,2019-10-28,AAPL,61.85499954223633,60.31766891479492,96572800,59.82017517089844,891.6595458984375
63,2019-10-29,AAPL,62.24250030517578,58.92265701293945,142839600,-139.50119018554688,752.1583557128906
64,2019-10-30,AAPL,61.189998626708984,58.915382385253906,124522000,-0.7274627685546875,751.4308929443359
65,2019-10-31,AAPL,61.810001373291016,60.24742889404297,139162000,133.20465087890625,884.6355438232422
66,2019-11-01,AAPL,62.3849983215332,61.95730972290039,151125200,170.9880828857422,1055.6236267089844
67,2019-11-04,AAPL,64.3324966430664,62.364192962646484,103272000,40.688323974609375,1096.3119506835938
68,2019-11-05,AAPL,64.26249694824219,62.274566650390625,79897600,-8.962631225585938,1087.3493194580078
69,2019-11-06,AAPL,64.19249725341797,62.301212310791016,75864400,2.6645660400390625,1090.0138854980469
70,2019-11-07,AAPL,64.68499755859375,63.020259857177734,94940400,71.90475463867188,1161.9186401367188
71,2019-11-08,AAPL,64.67250061035156,63.19272994995117,69986400,17.24700927734375,1179.1656494140625
72,2019-11-11,AAPL,64.57499694824219,63.693153381347656,81821200,50.04234313964844,1229.207992553711
73,2019-11-12,AAPL,65.38749694824219,63.63483428955078,87388800,-5.8319091796875,1223.3760833740234
74,2019-11-13,AAPL,65.28250122070312,64.24456024169922,102734400,60.97259521484375,1284.3486785888672
75,2019-11-14,AAPL,65.9375,63.800025939941406,89182800,-44.45343017578125,1239.895248413086
76,2019-11-15,AAPL,65.91999816894531,64.55792236328125,100206400,75.78964233398438,1315.6848907470703
77,2019-11-18,AAPL,66.44999694824219,64.88343048095703,86703200,32.550811767578125,1348.2357025146484
78,2019-11-19,AAPL,66.9749984741211,64.68668365478516,76167200,-19.6746826171875,1328.561019897461
79,2019-11-20,AAPL,66.38500213623047,63.933631896972656,106234400,-75.30517578125,1253.255844116211
80,2019-11-21,AAPL,65.92250061035156,63.64698028564453,121395200,-28.6651611328125,1224.5906829833984
81,2019-11-22,AAPL,65.64749908447266,63.59111022949219,65325200,-5.587005615234375,1219.003677368164
82,2019-11-25,AAPL,65.67749786376953,64.70611572265625,84020400,111.50054931640625,1330.5042266845703
83,2019-11-26,AAPL,66.73500061035156,64.2008285522461,105207600,-50.528717041015625,1279.9755096435547
84,2019-11-27,AAPL,66.3949966430664,65.06318664550781,65235600,86.23580932617188,1366.2113189697266
85,2019-11-29,AAPL,66.6500015258789,64.91986846923828,46617600,-14.331817626953125,1351.8795013427734
86,2019-12-02,AAPL,66.81749725341797,64.16922760009766,94487200,-75.0640869140625,1276.815414428711
87,2019-12-03,AAPL,64.57749938964844,63.02511978149414,114430400,-114.41078186035156,1162.4046325683594
88,2019-12-04,AAPL,65.26750183105469,63.58138656616211,67181600,55.626678466796875,1218.0313110351562
89,2019-12-05,AAPL,65.94750213623047,64.5141830444336,74424400,93.27964782714844,1311.3109588623047
90,2019-12-06,AAPL,66.87000274658203,65.76036071777344,106075600,124.61776733398438,1435.928726196289
91,2019-12-09,AAPL,67.5,64.8396987915039,128042400,-92.06619262695312,1343.862533569336
92,2019-12-10,AAPL,67.1500015258789,65.21867370605469,90420400,37.897491455078125,1381.760025024414
93,2019-12-11,AAPL,67.20249938964844,65.77494049072266,78756800,55.626678466796875,1437.386703491211
94,2019-12-12,AAPL,66.94499969482422,65.94255828857422,137310400,16.76177978515625,1454.1484832763672
95,2019-12-13,AAPL,67.86499786376953,66.83892059326172,133587600,89.63623046875,1543.7847137451172
96,2019-12-16,AAPL,69.25,67.98304748535156,128186000,114.41268920898438,1658.1974029541016
97,2019-12-17,AAPL,69.89250183105469,68.1166763305664,114158400,13.362884521484375,1671.560287475586
98,2019-12-18,AAPL,69.94999694824219,67.95391845703125,116028400,-16.275787353515625,1655.2845001220703
99,2019-12-19,AAPL,69.875,68.02192687988281,98369200,6.80084228515625,1662.0853424072266
100,2019-12-20,AAPL,70.55750274658203,67.88102722167969,275978000,-14.0899658203125,1647.995376586914
101,2019-12-23,AAPL,70.13249969482422,68.98876953125,98572000,110.77423095703125,1758.7696075439453
102,2019-12-24,AAPL,71.17250061035156,69.05433654785156,48478800,6.55670166015625,1765.3263092041016
103,2019-12-26,AAPL,71.20500183105469,70.42438507080078,93121200,137.00485229492188,1902.3311614990234
104,2019-12-27,AAPL,72.77999877929688,70.39767456054688,146266000,-2.671051025390625,1899.6601104736328
105,2019-12-30,AAPL,72.36499786376953,70.81549835205078,144114400,41.782379150390625,1941.4424896240234
106,2019-12-31,AAPL,72.48249816894531,71.33290100097656,100805600,51.740264892578125,1993.1827545166016
107,2020-01-02,AAPL,74.05999755859375,72.96045684814453,135480400,162.75558471679688,2155.9383392333984
108,2020-01-03,AAPL,74.2874984741211,72.25115203857422,146322800,-70.93048095703125,2085.007858276367
109,2020-01-06,AAPL,73.44750213623047,72.82685089111328,118387200,57.56988525390625,2142.5777435302734
110,2020-01-07,AAPL,74.95999908447266,72.48434448242188,108872000,-34.250640869140625,2108.327102661133
111,2020-01-08,AAPL,74.29000091552734,73.65034484863281,132079200,116.60003662109375,2224.9271392822266
112,2020-01-09,AAPL,76.80999755859375,75.21472930908203,170108400,156.43844604492188,2381.3655853271484
113,2020-01-10,AAPL,77.6500015258789,75.38478088378906,140644800,17.005157470703125,2398.3707427978516
114,2020-01-13,AAPL,77.91000366210938,76.99532318115234,121532000,161.05422973632812,2559.4249725341797
115,2020-01-14,AAPL,79.17500305175781,75.95563507080078,161954400,-103.96881103515625,2455.4561614990234
116,2020-01-15,AAPL,77.9625015258789,75.630126953125,121923600,-32.550811767578125,2422.9053497314453
117,2020-01-16,AAPL,78.39749908447266,76.57750701904297,108829200,94.73800659179688,2517.643356323242
118,2020-01-17,AAPL,79.06749725341797,77.42530822753906,137816400,84.78012084960938,2602.4234771728516
119,2020-01-21,AAPL,79.29750061035156,76.90059661865234,110843200,-52.471160888671875,2549.9523162841797
120,2020-01-22,AAPL,79.6449966430664,77.17509460449219,101832400,27.449798583984375,2577.402114868164
121,2020-01-23,AAPL,79.4800033569336,77.54673767089844,104472000,37.164306640625,2614.566421508789
122,2020-01-24,AAPL,80.0625,77.32327270507812,146537600,-22.34649658203125,2592.219924926758
123,2020-01-27,AAPL,77.51499938964844,75.049560546875,161940000,-227.3712158203125,2364.8487091064453
124,2020-01-28,AAPL,78.1500015258789,77.17266082763672,162234000,212.31002807617188,2577.158737182617
125,2020-01-29,AAPL,81.11250305175781,78.78807830810547,216229200,161.541748046875,2738.700485229492
126,2020-01-30,AAPL,80.13500213623047,78.67388916015625,126743200,-11.418914794921875,2727.2815704345703
127,2020-01-31,AAPL,80.23249816894531,75.18558502197266,199588400,-348.8304138183594,2378.451156616211
128,2020-02-03,AAPL,76.07499694824219,74.97911071777344,173788400,-20.647430419921875,2357.803726196289
129,2020-02-04,AAPL,78.82749938964844,77.45445251464844,136616400,247.5341796875,2605.337905883789
130,2020-02-05,AAPL,80.87999725341797,78.08604431152344,118826800,63.1591796875,2668.497085571289
131,2020-02-06,AAPL,80.64250183105469,78.99940490722656,105425600,91.3360595703125,2759.8331451416016
132,2020-02-07,AAPL,80.59249877929688,77.92559814453125,117684000,-107.38067626953125,2652.4524688720703
133,2020-02-10,AAPL,78.54499816894531,78.29568481445312,109348800,37.0086669921875,2689.461135864258
134,2020-02-11,AAPL,80.9000015258789,77.82331848144531,94323200,-47.23663330078125,2642.2245025634766
135,2020-02-12,AAPL,80.36750030517578,79.67144775390625,113730400,184.81292724609375,2827.0374298095703
136,2020-02-13,AAPL,81.04750061035156,79.1041030883789,94747600,-56.734466552734375,2770.302963256836
137,2020-02-14,AAPL,81.18499755859375,79.12358856201172,80113600,1.94854736328125,2772.251510620117
138,2020-02-18,AAPL,78.83999633789062,77.6748046875,152531200,-144.87838745117188,2627.3731231689453
139,2020-02-19,AAPL,80.0,78.79974365234375,93984000,112.493896484375,2739.8670196533203
140,2020-02-20,AAPL,80.65750122070312,77.99134826660156,100566000,-80.83953857421875,2659.0274810791016
141,2020-02-21,AAPL,79.65499877929688,76.22599792480469,129554000,-176.5350341796875,2482.492446899414
142,2020-02-24,AAPL,74.31500244140625,72.6052474975586,222195200,-362.0750427246094,2120.4174041748047
143,2020-02-25,AAPL,75.23750305175781,70.14593505859375,230673600,-245.93124389648438,1874.4861602783203
144,2020-02-26,AAPL,71.63249969482422,71.25869750976562,198054800,111.2762451171875,1985.7624053955078
145,2020-02-27,AAPL,70.2750015258789,66.60066986083984,320605600,-465.8027648925781,1519.9596405029297
146,2020-02-28,AAPL,64.31500244140625,66.56169128417969,426510000,-3.897857666015625,1516.061782836914
147,2020-03-02,AAPL,70.56999969482422,72.7586441040039,341397200,619.6952819824219,2135.757064819336
148,2020-03-03,AAPL,75.9175033569336,70.4478988647461,319475600,-231.07452392578125,1904.6825408935547
149,2020-03-04,AAPL,74.11000061035156,73.715576171875,219178400,326.7677307128906,2231.4502716064453
150,2020-03-05,AAPL,73.87999725341797,71.324462890625,187572800,-239.111328125,1992.3389434814453
151,2020-03-06,AAPL,70.5,70.37725830078125,226176800,-94.720458984375,1897.6184844970703
152,2020-03-09,AAPL,65.9375,64.81096649169922,286744800,-556.6291809082031,1340.9893035888672
153,2020-03-10,AAPL,69.28500366210938,69.47877502441406,285290000,466.7808532714844,1807.7701568603516
154,2020-03-11,AAPL,69.34750366210938,67.06572723388672,255598800,-241.30477905273438,1566.4653778076172
155,2020-03-12,AAPL,63.98500061035156,60.44268035888672,418474000,-662.3046875,904.1606903076172
156,2020-03-13,AAPL,66.22250366210938,67.68421173095703,370732000,724.1531372070312,1628.3138275146484
157,2020-03-16,AAPL,60.48749923706055,58.976837158203125,322423600,-870.7374572753906,757.5763702392578
158,2020-03-17,AAPL,61.877498626708984,61.57006072998047,324056000,259.3223571777344,1016.8987274169922
159,2020-03-18,AAPL,59.942501068115234,60.06283187866211,300233600,-150.72288513183594,866.1758422851562
160,2020-03-19,AAPL,61.84749984741211,59.60261917114258,271857200,-46.021270751953125,820.1545715332031
161,2020-03-20,AAPL,61.79499816894531,55.81871795654297,401693200,-378.39012145996094,441.7644500732422
162,2020-03-23,AAPL,57.02000045776367,54.632896423339844,336752800,-118.5821533203125,323.1822967529297
163,2020-03-24,AAPL,59.09000015258789,60.11396789550781,287531200,548.1071472167969,871.2894439697266
164,2020-03-25,AAPL,62.6875,59.78281021118164,303602000,-33.11576843261719,838.1736755371094
165,2020-03-26,AAPL,61.630001068115234,62.92876434326172,252087200,314.5954132080078,1152.7690887451172
166,2020-03-27,AAPL,63.1875,60.323368072509766,204216800,-260.5396270751953,892.2294616699219
167,2020-03-30,AAPL,62.685001373291016,62.04487228393555,167976400,172.15042114257812,1064.3798828125
168,2020-03-31,AAPL,63.900001525878906,61.91824722290039,197002000,-12.662506103515625,1051.7173767089844
169,2020-04-01,AAPL,61.625,58.660301208496094,176218400,-325.7946014404297,725.9227752685547
170,2020-04-02,AAPL,60.084999084472656,59.63914108276367,165934000,97.88398742675781,823.8067626953125
171,2020-04-03,AAPL,60.70000076293945,58.782047271728516,129880000,-85.70938110351562,738.0973815917969
172,2020-04-06,AAPL,62.724998474121094,63.910030364990234,201820400,512.7983093261719,1250.8956909179688
173,2020-04-07,AAPL,67.69999694824219,63.16982650756836,202887200,-74.0203857421875,1176.8753051757812
174,2020-04-08,AAPL,65.68499755859375,64.78661346435547,168895200,161.67869567871094,1338.5540008544922
175,2020-04-09,AAPL,67.17500305175781,65.25413513183594,161834800,46.752166748046875,1385.306167602539
176,2020-04-13,AAPL,67.07749938964844,66.5349349975586,131022800,128.07998657226562,1513.3861541748047
177,2020-04-14,AAPL,70.0,69.89513397216797,194994800,336.0198974609375,1849.4060516357422
178,2020-04-15,AAPL,70.5999984741211,69.25718688964844,131154400,-63.794708251953125,1785.611343383789
179,2020-04-16,AAPL,71.84500122070312,69.8074722290039,157125200,55.028533935546875,1840.639877319336
180,2020-04-17,AAPL,71.17250061035156,68.86028289794922,215250000,-94.71893310546875,1745.9209442138672
181,2020-04-20,AAPL,69.48750305175781,67.43099212646484,130015200,-142.9290771484375,1602.9918670654297
182,2020-04-21,AAPL,69.06999969482422,65.34666442871094,180991600,-208.43276977539062,1394.559097290039
183,2020-04-22,AAPL,68.40249633789062,67.22886657714844,116862400,188.22021484375,1582.779312133789
184,2020-04-23,AAPL,68.96749877929688,66.96832275390625,124814400,-26.05438232421875,1556.7249298095703
185,2020-04-24,AAPL,69.30000305175781,68.90167236328125,126161200,193.3349609375,1750.0598907470703
186,2020-04-27,AAPL,70.44999694824219,68.95038604736328,117087600,4.871368408203125,1754.9312591552734
187,2020-04-28,AAPL,71.2699966430664,67.83271789550781,112004800,-111.76681518554688,1643.1644439697266
188,2020-04-29,AAPL,71.18250274658203,70.06071472167969,137280800,222.7996826171875,1865.964126586914
189,2020-04-30,AAPL,72.48999786376953,71.53873443603516,183064000,147.80197143554688,2013.766098022461
190,2020-05-01,AAPL,71.5625,70.38700866699219,240616800,-115.17257690429688,1898.593521118164
191,2020-05-04,AAPL,72.2925033569336,71.38289642333984,133568000,99.58877563476562,1998.1822967529297
192,2020-05-05,AAPL,73.76499938964844,72.45426940917969,147751200,107.13729858398438,2105.319595336914
193,2020-05-06,AAPL,75.11499786376953,73.20182037353516,142333600,74.75509643554688,2180.074691772461
194,2020-05-07,AAPL,75.80500030517578,73.95906066894531,115215200,75.72402954101562,2255.7987213134766
195,2020-05-08,AAPL,76.41000366210938,75.71941375732422,133838400,176.03530883789062,2431.834030151367
196,2020-05-11,AAPL,77.0250015258789,76.910888671875,145946400,119.14749145507812,2550.9815216064453
197,2020-05-12,AAPL,79.4574966430664,76.03194427490234,162301200,-87.89443969726562,2463.0870819091797
198,2020-05-13,AAPL,78.0374984741211,75.11389923095703,200622400,-91.80450439453125,2371.2825775146484
199,2020-05-14,AAPL,76.12750244140625,75.57536315917969,158929200,46.146392822265625,2417.428970336914
200,2020-05-15,AAPL,75.0875015258789,75.12855529785156,166348400,-44.6807861328125,2372.7481842041016
201,2020-05-18,AAPL,78.2925033569336,76.89867401123047,135178400,177.01187133789062,2549.760055541992
202,2020-05-19,AAPL,78.75749969482422,76.4543228149414,101729600,-44.43511962890625,2505.324935913086
203,2020-05-20,AAPL,79.16999816894531,77.94120788574219,111504800,148.68850708007812,2654.013442993164
204,2020-05-21,AAPL,79.66500091552734,77.36012268066406,102688800,-58.1085205078125,2595.9049224853516
205,2020-05-22,AAPL,78.94249725341797,77.85819244384766,81803200,49.806976318359375,2645.711898803711
206,2020-05-26,AAPL,80.875,77.33081817626953,125522000,-52.7374267578125,2592.9744720458984
207,2020-05-27,AAPL,79.03500366210938,77.6677474975586,112945200,33.69293212890625,2626.6674041748047
208,2020-05-28,AAPL,79.19249725341797,77.70194244384766,133560800,3.41949462890625,2630.086898803711
209,2020-05-29,AAPL,79.8125,77.62625122070312,153532400,-7.569122314453125,2622.517776489258
210,2020-06-01,AAPL,79.4375,78.58089447021484,80791200,95.46432495117188,2717.9821014404297
211,2020-06-02,AAPL,80.1875,78.9446792602539,87642800,36.37847900390625,2754.360580444336
212,2020-06-03,AAPL,81.16500091552734,79.37928771972656,104491200,43.460845947265625,2797.8214263916016
213,2020-06-04,AAPL,81.09750366210938,78.69564819335938,87560400,-68.36395263671875,2729.457473754883
214,2020-06-05,AAPL,80.8375015258789,80.93696594238281,137250400,224.13177490234375,2953.5892486572266
215,2020-06-08,AAPL,82.5625,81.41552734375,95654400,47.85614013671875,3001.4453887939453
216,2020-06-09,AAPL,83.03500366210938,83.98645782470703,147712400,257.0930480957031,3258.5384368896484
217,2020-06-10,AAPL,86.9749984741211,86.14722442626953,166651600,216.07666015625,3474.6150970458984
218,2020-06-11,AAPL,87.32749938964844,82.01126098632812,201662400,-413.5963439941406,3061.018753051758
219,2020-06-12,AAPL,86.18000030517578,82.71930694580078,200146000,70.80459594726562,3131.8233489990234
220,2020-06-15,AAPL,83.3125,83.74230194091797,138808800,102.29949951171875,3234.122848510742
221,2020-06-16,AAPL,87.86499786376953,85.96166229248047,165428800,221.93603515625,3456.058883666992
222,2020-06-17,AAPL,88.7874984741211,85.8420181274414,114406400,-11.96441650390625,3444.094467163086
223,2020-06-18,AAPL,87.85250091552734,85.876220703125,96820400,3.420257568359375,3447.5147247314453
224,2020-06-19,AAPL,88.66000366210938,85.38546752929688,264476000,-49.0753173828125,3398.439407348633
225,2020-06-22,AAPL,87.83499908447266,87.6194839477539,135445200,223.40164184570312,3621.841049194336
226,2020-06-23,AAPL,91.0,89.48970794677734,212155600,187.02239990234375,3808.8634490966797
227,2020-06-24,AAPL,91.25,87.91001892089844,192623200,-157.96890258789062,3650.894546508789
228,2020-06-25,AAPL,90.17500305175781,89.07706451416016,137522400,116.70455932617188,3767.599105834961
229,2020-06-26,AAPL,91.10250091552734,86.34009552001953,205256800,-273.6968994140625,3493.9022064208984
230,2020-06-29,AAPL,88.3125,88.3299560546875,130646000,198.98605346679688,3692.8882598876953
231,2020-06-30,AAPL,90.0199966430664,89.06729888916016,140223200,73.73428344726562,3766.622543334961
232,2020-07-01,AAPL,91.27999877929688,88.89881896972656,110737200,-16.847991943359375,3749.7745513916016
233,2020-07-02,AAPL,91.9625015258789,88.89881896972656,114041600,0.0,3749.7745513916016
234,2020-07-06,AAPL,92.5,91.27690124511719,118655600,237.8082275390625,3987.582778930664
235,2020-07-07,AAPL,93.85250091552734,90.99366760253906,112424400,-28.3233642578125,3959.2594146728516
236,2020-07-08,AAPL,94.18000030517578,93.11292266845703,117092000,211.92550659179688,4171.184921264648
237,2020-07-09,AAPL,96.26249694824219,93.51334381103516,125642800,40.0421142578125,4211.227035522461
238,2020-07-10,AAPL,95.33499908447266,93.67692565917969,90257200,16.358184814453125,4227.585220336914
239,2020-07-13,AAPL,97.26499938964844,93.24476623535156,191649200,-43.2159423828125,4184.369277954102
240,2020-07-14,AAPL,94.83999633789062,94.787841796875,170989200,154.30755615234375,4338.676834106445
241,2020-07-15,AAPL,98.98999786376953,95.43971252441406,153198000,65.18707275390625,4403.863906860352
242,2020-07-16,AAPL,96.5625,94.26531982421875,110577600,-117.43927001953125,4286.42463684082
243,2020-07-17,AAPL,96.98750305175781,94.07489013671875,92186800,-19.04296875,4267.38166809082
244,2020-07-20,AAPL,96.4175033569336,96.05741882324219,90318000,198.25286865234375,4465.634536743164
245,2020-07-21,AAPL,99.17250061035156,94.73167419433594,103433200,-132.574462890625,4333.060073852539
246,2020-07-22,AAPL,96.69249725341797,94.99778747558594,89001600,26.611328125,4359.671401977539
247,2020-07-23,AAPL,96.99749755859375,90.67384338378906,197004400,-432.3944091796875,3927.2769927978516
248,2020-07-24,AAPL,90.98750305175781,90.44921875,185438800,-22.46246337890625,3904.8145294189453
249,2020-07-27,AAPL,93.70999908447266,92.59288787841797,121214000,214.36691284179688,4119.181442260742
250,2020-07-28,AAPL,94.36750030517578,91.07179260253906,103625600,-152.10952758789062,3967.0719146728516
251,2020-07-29,AAPL,93.75,92.81751251220703,90329200,174.57199096679688,4141.643905639648
252,2020-07-30,AAPL,94.1875,93.94060516357422,158130000,112.30926513671875,4253.953170776367
253,2020-07-31,AAPL,102.88500213623047,103.77513122558594,374336800,983.4526062011719,5237.405776977539
254,2020-08-03,AAPL,108.19999694824219,106.39000701904297,308151200,261.4875793457031,5498.893356323242
255,2020-08-04,AAPL,109.13249969482422,107.10050964355469,173071600,71.05026245117188,5569.943618774414
256,2020-08-05,AAPL,109.37750244140625,107.48872375488281,121776800,38.8214111328125,5608.765029907227
257,2020-08-06,AAPL,110.40499877929688,111.23889923095703,202428800,375.0175476074219,5983.782577514648
258,2020-08-07,AAPL,113.20500183105469,108.70980834960938,198045600,-252.90908813476562,5730.873489379883
259,2020-08-10,AAPL,112.5999984741211,110.28986358642578,212403600,158.00552368164062,5888.879013061523
260,2020-08-11,AAPL,111.97000122070312,107.00987243652344,187902400,-327.9991149902344,5560.879898071289
261,2020-08-12,AAPL,110.49749755859375,110.5662841796875,165598000,355.64117431640625,5916.521072387695
262,2020-08-13,AAPL,114.43000030517578,112.52301788330078,210082000,195.67337036132812,6112.194442749023
263,2020-08-14,AAPL,114.83000183105469,112.42274475097656,165565200,-10.027313232421875,6102.167129516602
264,2020-08-17,AAPL,116.0625,112.12922668457031,119561600,-29.351806640625,6072.815322875977
265,2020-08-18,AAPL,114.35250091552734,113.0635757446289,105633600,93.43490600585938,6166.250228881836
266,2020-08-19,AAPL,115.98249816894531,113.20542907714844,145538000,14.185333251953125,6180.435562133789
267,2020-08-20,AAPL,115.75,115.7174301147461,126907200,251.20010375976562,6431.635665893555
268,2020-08-21,AAPL,119.26249694824219,121.68063354492188,338054800,596.3203430175781,7027.956008911133
269,2020-08-24,AAPL,128.69749450683594,123.13595581054688,345937600,145.5322265625,7173.488235473633
270,2020-08-25,AAPL,124.69750213623047,122.12578582763672,211495600,-101.01699829101562,7072.471237182617
271,2020-08-26,AAPL,126.18000030517578,123.78656768798828,163022400,166.07818603515625,7238.549423217773
272,2020-08-27,AAPL,127.14250183105469,122.3067855834961,155552400,-147.97821044921875,7090.571212768555
273,2020-08-28,AAPL,126.01249694824219,122.10868072509766,187630000,-19.81048583984375,7070.760726928711
274,2020-08-31,AAPL,127.58000183105469,126.2496109008789,225702700,414.093017578125,7484.853744506836
275,2020-09-01,AAPL,132.75999450683594,131.27845764160156,151948100,502.8846740722656,7987.738418579102
276,2020-09-02,AAPL,137.58999633789062,128.55862426757812,200119000,-271.98333740234375,7715.755081176758
